Timestamp,Batch,Loss,Avg_Reward,Buffer_Size,Epsilon
,CHECKPOINT BATCH 29180,6.3175,,,
,CHECKPOINT BATCH 29185,10.2139,,,
,CHECKPOINT BATCH 29190,10.9180,,,
19:01:40,29193,9.1255,-0.0500,5000,0.1013
,CHECKPOINT BATCH 29195,7.1386,,,
,CHECKPOINT BATCH 29200,9.8976,,,
,CHECKPOINT BATCH 29205,7.1247,,,
,CHECKPOINT BATCH 29210,8.4572,,,
19:01:43,29212,15.5030,-0.0500,5000,0.1012
,CHECKPOINT BATCH 29215,16.1794,,,
,CHECKPOINT BATCH 29220,13.4454,,,
,CHECKPOINT BATCH 29225,6.8197,,,
19:01:45,29230,9.4857,-0.0500,5000,0.1011
,CHECKPOINT BATCH 29230,9.4857,,,
,CHECKPOINT BATCH 29235,17.2618,,,
,CHECKPOINT BATCH 29240,15.2765,,,
,CHECKPOINT BATCH 29245,5.4454,,,
19:01:47,29248,14.3085,-0.0500,5000,0.1010
,CHECKPOINT BATCH 29250,6.1468,,,
,CHECKPOINT BATCH 29255,7.5255,,,
,CHECKPOINT BATCH 29260,8.4013,,,
,CHECKPOINT BATCH 29265,9.4585,,,
19:01:49,29266,20.8830,-0.0500,5000,0.1009
,CHECKPOINT BATCH 29270,5.9888,,,
,CHECKPOINT BATCH 29275,9.3026,,,
,CHECKPOINT BATCH 29280,5.5138,,,
19:01:51,29284,4.5056,-0.0500,5000,0.1008
,CHECKPOINT BATCH 29285,9.0307,,,
,CHECKPOINT BATCH 29290,9.0576,,,
,CHECKPOINT BATCH 29295,7.2150,,,
,CHECKPOINT BATCH 29300,7.7891,,,
19:01:53,29302,8.7101,-0.0500,5000,0.1007
,CHECKPOINT BATCH 29305,7.8476,,,
,CHECKPOINT BATCH 29310,10.8190,,,
,CHECKPOINT BATCH 29315,5.3257,,,
,CHECKPOINT BATCH 29320,4.7970,,,
19:01:55,29321,10.1713,-0.0500,5000,0.1006
,CHECKPOINT BATCH 29325,10.8740,,,
,CHECKPOINT BATCH 29330,6.6279,,,
,CHECKPOINT BATCH 29335,4.9510,,,
19:01:57,29339,8.3104,-0.0500,5000,0.1005
,CHECKPOINT BATCH 29340,8.7516,,,
,CHECKPOINT BATCH 29345,8.9799,,,
,CHECKPOINT BATCH 29350,11.7882,,,
,CHECKPOINT BATCH 29355,5.1966,,,
19:01:59,29357,15.1371,-0.0500,5000,0.1004
,CHECKPOINT BATCH 29360,8.8464,,,
,CHECKPOINT BATCH 29365,11.9160,,,
,CHECKPOINT BATCH 29370,6.2752,,,
19:02:01,29375,7.3502,-0.0500,5000,0.1003
,CHECKPOINT BATCH 29375,7.3502,,,
,CHECKPOINT BATCH 29380,5.9453,,,
,CHECKPOINT BATCH 29385,9.1373,,,
,CHECKPOINT BATCH 29390,9.8747,,,
19:02:03,29393,10.8309,-0.0500,5000,0.1003
,CHECKPOINT BATCH 29395,6.6978,,,
,CHECKPOINT BATCH 29400,4.1343,,,
,CHECKPOINT BATCH 29405,7.8888,,,
,CHECKPOINT BATCH 29410,6.3189,,,
19:02:05,29411,10.7331,-0.0500,5000,0.1002
,CHECKPOINT BATCH 29415,6.9910,,,
,CHECKPOINT BATCH 29420,5.5940,,,
,CHECKPOINT BATCH 29425,7.9536,,,
19:02:07,29429,12.4497,-0.0500,5000,0.1001
,CHECKPOINT BATCH 29430,7.3007,,,
,CHECKPOINT BATCH 29435,7.6262,,,
,CHECKPOINT BATCH 29440,6.9969,,,
,CHECKPOINT BATCH 29445,16.9625,,,
19:02:09,29447,17.1911,-0.0500,5000,0.1000
,CHECKPOINT BATCH 29450,6.6387,,,
,CHECKPOINT BATCH 29455,11.5121,,,
,CHECKPOINT BATCH 29460,5.8675,,,
,CHECKPOINT BATCH 29465,7.2182,,,
19:02:11,29466,6.3702,-0.0500,5000,0.0999
,CHECKPOINT BATCH 29470,5.7578,,,
,CHECKPOINT BATCH 29475,9.1163,,,
,CHECKPOINT BATCH 29480,10.9318,,,
19:02:13,29484,9.3247,-0.0500,5000,0.0998
,CHECKPOINT BATCH 29485,6.1172,,,
,CHECKPOINT BATCH 29490,6.2790,,,
,CHECKPOINT BATCH 29495,19.4275,,,
,CHECKPOINT BATCH 29500,8.0288,,,
19:02:15,29502,6.3336,-0.0500,5000,0.0997
,CHECKPOINT BATCH 29505,6.3521,,,
,CHECKPOINT BATCH 29510,6.0158,,,
,CHECKPOINT BATCH 29515,12.3480,,,
19:02:17,29520,10.0086,-0.0500,5000,0.0996
,CHECKPOINT BATCH 29520,10.0086,,,
,CHECKPOINT BATCH 29525,3.2221,,,
,CHECKPOINT BATCH 29530,6.7054,,,
,CHECKPOINT BATCH 29535,9.9649,,,
19:02:19,29538,9.6631,-0.0500,5000,0.0995
,CHECKPOINT BATCH 29540,6.7610,,,
,CHECKPOINT BATCH 29545,7.6825,,,
,CHECKPOINT BATCH 29550,6.5959,,,
,CHECKPOINT BATCH 29555,3.9477,,,
19:02:22,29557,5.4885,-0.0500,5000,0.0994
,CHECKPOINT BATCH 29560,4.2518,,,
,CHECKPOINT BATCH 29565,7.8410,,,
,CHECKPOINT BATCH 29570,6.2829,,,
,CHECKPOINT BATCH 29575,9.1719,,,
19:02:24,29576,9.4403,-0.0500,5000,0.0993
,CHECKPOINT BATCH 29580,11.4152,,,
,CHECKPOINT BATCH 29585,5.7120,,,
,CHECKPOINT BATCH 29590,11.0537,,,
19:02:26,29594,7.0972,-0.0500,5000,0.0993
,CHECKPOINT BATCH 29595,9.8435,,,
,CHECKPOINT BATCH 29600,7.4153,,,
,CHECKPOINT BATCH 29605,7.7952,,,
,CHECKPOINT BATCH 29610,11.9965,,,
19:02:28,29612,6.5599,-0.0500,5000,0.0992
,CHECKPOINT BATCH 29615,2.7937,,,
,CHECKPOINT BATCH 29620,6.6586,,,
,CHECKPOINT BATCH 29625,6.0047,,,
19:02:30,29630,9.6737,-0.0500,5000,0.0991
,CHECKPOINT BATCH 29630,9.6737,,,
,CHECKPOINT BATCH 29635,8.1477,,,
,CHECKPOINT BATCH 29640,9.2742,,,
,CHECKPOINT BATCH 29645,6.5366,,,
19:02:32,29648,9.2181,-0.0500,5000,0.0990
,CHECKPOINT BATCH 29650,7.1109,,,
,CHECKPOINT BATCH 29655,12.1867,,,
,CHECKPOINT BATCH 29660,5.4809,,,
,CHECKPOINT BATCH 29665,4.1719,,,
19:02:34,29666,6.1984,-0.0500,5000,0.0989
,CHECKPOINT BATCH 29670,6.7828,,,
,CHECKPOINT BATCH 29675,7.0044,,,
,CHECKPOINT BATCH 29680,7.2918,,,
19:02:36,29684,6.1186,-0.0500,5000,0.0988
,CHECKPOINT BATCH 29685,8.2187,,,
,CHECKPOINT BATCH 29690,14.1984,,,
,CHECKPOINT BATCH 29695,8.0385,,,
,CHECKPOINT BATCH 29700,6.1705,,,
19:02:38,29702,4.3417,-0.0500,5000,0.0987
,CHECKPOINT BATCH 29705,7.0351,,,
,CHECKPOINT BATCH 29710,4.0110,,,
,CHECKPOINT BATCH 29715,7.2258,,,
,CHECKPOINT BATCH 29720,5.0337,,,
19:02:40,29721,5.9985,-0.0500,5000,0.0986
,CHECKPOINT BATCH 29725,6.0724,,,
,CHECKPOINT BATCH 29730,10.7039,,,
,CHECKPOINT BATCH 29735,7.7602,,,
19:02:42,29739,12.3472,-0.0500,5000,0.0985
,CHECKPOINT BATCH 29740,6.5516,,,
,CHECKPOINT BATCH 29745,4.1236,,,
,CHECKPOINT BATCH 29750,5.5754,,,
,CHECKPOINT BATCH 29755,4.7411,,,
19:02:44,29757,8.4262,-0.0500,5000,0.0985
,CHECKPOINT BATCH 29760,5.1534,,,
,CHECKPOINT BATCH 29765,7.2101,,,
,CHECKPOINT BATCH 29770,8.4393,,,
19:02:46,29775,6.5911,-0.0500,5000,0.0984
,CHECKPOINT BATCH 29775,6.5911,,,
,CHECKPOINT BATCH 29780,7.4525,,,
,CHECKPOINT BATCH 29785,8.6633,,,
,CHECKPOINT BATCH 29790,4.7725,,,
19:02:48,29793,6.9437,-0.0500,5000,0.0983
,CHECKPOINT BATCH 29795,4.9870,,,
,CHECKPOINT BATCH 29800,7.9116,,,
,CHECKPOINT BATCH 29805,11.4453,,,
,CHECKPOINT BATCH 29810,4.7280,,,
19:02:50,29812,6.6554,-0.0500,5000,0.0982
,CHECKPOINT BATCH 29815,6.6311,,,
,CHECKPOINT BATCH 29820,7.4048,,,
,CHECKPOINT BATCH 29825,6.0211,,,
19:02:52,29830,5.3443,-0.0500,5000,0.0981
,CHECKPOINT BATCH 29830,5.3443,,,
,CHECKPOINT BATCH 29835,4.4707,,,
,CHECKPOINT BATCH 29840,6.7182,,,
,CHECKPOINT BATCH 29845,9.6498,,,
19:02:54,29848,7.0014,-0.0500,5000,0.0980
,CHECKPOINT BATCH 29850,10.4711,,,
,CHECKPOINT BATCH 29855,3.2167,,,
,CHECKPOINT BATCH 29860,5.5285,,,
,CHECKPOINT BATCH 29865,2.5694,,,
19:02:56,29866,4.4888,-0.0500,5000,0.0979
,CHECKPOINT BATCH 29870,5.0885,,,
,CHECKPOINT BATCH 29875,16.9416,,,
,CHECKPOINT BATCH 29880,6.2874,,,
19:02:58,29884,4.0835,-0.0500,5000,0.0978
,CHECKPOINT BATCH 29885,6.4872,,,
,CHECKPOINT BATCH 29890,7.3330,,,
,CHECKPOINT BATCH 29895,5.7384,,,
,CHECKPOINT BATCH 29900,4.4148,,,
19:03:01,29902,2.3533,-0.0500,5000,0.0978
,CHECKPOINT BATCH 29905,7.4576,,,
,CHECKPOINT BATCH 29910,22.8106,,,
,CHECKPOINT BATCH 29915,6.6826,,,
19:03:03,29920,7.1192,-0.0500,5000,0.0977
,CHECKPOINT BATCH 29920,7.1192,,,
,CHECKPOINT BATCH 29925,5.1160,,,
,CHECKPOINT BATCH 29930,3.9269,,,
,CHECKPOINT BATCH 29935,5.9705,,,
19:03:05,29939,5.0873,-0.0500,5000,0.0976
,CHECKPOINT BATCH 29940,6.3057,,,
,CHECKPOINT BATCH 29945,3.1993,,,
,CHECKPOINT BATCH 29950,4.3990,,,
,CHECKPOINT BATCH 29955,7.1797,,,
19:03:07,29957,5.3468,-0.0500,5000,0.0975
,CHECKPOINT BATCH 29960,4.9427,,,
,CHECKPOINT BATCH 29965,6.7495,,,
,CHECKPOINT BATCH 29970,4.3371,,,
19:03:09,29975,14.5148,-0.0500,5000,0.0974
,CHECKPOINT BATCH 29975,14.5148,,,
,CHECKPOINT BATCH 29980,5.3326,,,
,CHECKPOINT BATCH 29985,4.1218,,,
,CHECKPOINT BATCH 29990,4.4080,,,
19:03:11,29993,4.6291,-0.0500,5000,0.0973
,CHECKPOINT BATCH 29995,5.4494,,,
,CHECKPOINT BATCH 30000,15.6156,,,
,CHECKPOINT BATCH 30005,5.7193,,,
,CHECKPOINT BATCH 30010,5.0783,,,
19:03:13,30011,6.2999,-0.0500,5000,0.0972
,CHECKPOINT BATCH 30015,2.1368,,,
,CHECKPOINT BATCH 30020,6.6022,,,
,CHECKPOINT BATCH 30025,6.5706,,,
19:03:15,30029,5.7953,-0.0500,5000,0.0972
,CHECKPOINT BATCH 30030,5.6203,,,
,CHECKPOINT BATCH 30035,7.8430,,,
,CHECKPOINT BATCH 30040,12.0447,,,
,CHECKPOINT BATCH 30045,8.3309,,,
19:03:17,30047,2.9887,-0.0500,5000,0.0971
,CHECKPOINT BATCH 30050,8.9607,,,
,CHECKPOINT BATCH 30055,5.7592,,,
,CHECKPOINT BATCH 30060,8.3462,,,
19:03:19,30065,15.6361,-0.0500,5000,0.0970
,CHECKPOINT BATCH 30065,15.6361,,,
,CHECKPOINT BATCH 30070,5.7287,,,
,CHECKPOINT BATCH 30075,6.1273,,,
,CHECKPOINT BATCH 30080,7.1222,,,
19:03:21,30083,5.2744,-0.0500,5000,0.0969
,CHECKPOINT BATCH 30085,5.6241,,,
,CHECKPOINT BATCH 30090,3.8564,,,
,CHECKPOINT BATCH 30095,9.5813,,,
,CHECKPOINT BATCH 30100,3.6245,,,
19:03:23,30101,2.2746,-0.0500,5000,0.0968
,CHECKPOINT BATCH 30105,3.0743,,,
,CHECKPOINT BATCH 30110,6.6144,,,
,CHECKPOINT BATCH 30115,3.8529,,,
19:03:25,30119,3.7357,-0.0500,5000,0.0967
,CHECKPOINT BATCH 30120,10.5051,,,
,CHECKPOINT BATCH 30125,5.4918,,,
,CHECKPOINT BATCH 30130,5.0042,,,
,CHECKPOINT BATCH 30135,5.8728,,,
19:03:27,30137,5.1155,-0.0500,5000,0.0967
,CHECKPOINT BATCH 30140,5.2227,,,
,CHECKPOINT BATCH 30145,5.0594,,,
,CHECKPOINT BATCH 30150,16.9465,,,
,CHECKPOINT BATCH 30155,5.9417,,,
19:03:29,30156,11.0484,-0.0500,5000,0.0966
,CHECKPOINT BATCH 30160,9.8135,,,
,CHECKPOINT BATCH 30165,3.3943,,,
,CHECKPOINT BATCH 30170,10.2030,,,
19:03:31,30174,8.4849,-0.0500,5000,0.0965
,CHECKPOINT BATCH 30175,2.9643,,,
,CHECKPOINT BATCH 30180,9.6218,,,
,CHECKPOINT BATCH 30185,9.0620,,,
,CHECKPOINT BATCH 30190,6.9691,,,
19:03:33,30192,8.6232,-0.0500,5000,0.0964
,CHECKPOINT BATCH 30195,3.7905,,,
,CHECKPOINT BATCH 30200,4.5636,,,
,CHECKPOINT BATCH 30205,4.7467,,,
19:03:35,30210,8.3178,-0.0500,5000,0.0963
,CHECKPOINT BATCH 30210,8.3178,,,
,CHECKPOINT BATCH 30215,4.5682,,,
,CHECKPOINT BATCH 30220,8.0933,,,
,CHECKPOINT BATCH 30225,7.3916,,,
19:03:37,30228,9.2842,-0.0500,5000,0.0962
,CHECKPOINT BATCH 30230,3.8298,,,
,CHECKPOINT BATCH 30235,5.6177,,,
,CHECKPOINT BATCH 30240,12.0361,,,
,CHECKPOINT BATCH 30245,4.3833,,,
19:03:40,30246,4.7876,-0.0500,5000,0.0961
,CHECKPOINT BATCH 30250,3.3531,,,
,CHECKPOINT BATCH 30255,6.2401,,,
,CHECKPOINT BATCH 30260,4.2182,,,
19:03:42,30265,5.5345,-0.0500,5000,0.0961
,CHECKPOINT BATCH 30265,5.5345,,,
,CHECKPOINT BATCH 30270,5.0696,,,
,CHECKPOINT BATCH 30275,4.5630,,,
,CHECKPOINT BATCH 30280,6.9916,,,
19:03:44,30283,10.1513,-0.0500,5000,0.0960
,CHECKPOINT BATCH 30285,3.5577,,,
,CHECKPOINT BATCH 30290,5.8623,,,
,CHECKPOINT BATCH 30295,8.4226,,,
,CHECKPOINT BATCH 30300,5.5362,,,
19:03:46,30302,3.2701,-0.0500,5000,0.0959
,CHECKPOINT BATCH 30305,6.4099,,,
,CHECKPOINT BATCH 30310,6.1419,,,
,CHECKPOINT BATCH 30315,3.0775,,,
19:03:48,30320,5.7313,-0.0500,5000,0.0958
,CHECKPOINT BATCH 30320,5.7313,,,
,CHECKPOINT BATCH 30325,8.5653,,,
,CHECKPOINT BATCH 30330,12.9066,,,
,CHECKPOINT BATCH 30335,4.3409,,,
19:03:50,30339,3.8957,-0.0500,5000,0.0957
,CHECKPOINT BATCH 30340,5.6773,,,
,CHECKPOINT BATCH 30345,2.7242,,,
,CHECKPOINT BATCH 30350,6.2069,,,
,CHECKPOINT BATCH 30355,8.3252,,,
19:03:52,30357,3.3298,-0.0500,5000,0.0956
,CHECKPOINT BATCH 30360,2.2299,,,
,CHECKPOINT BATCH 30365,10.1541,,,
,CHECKPOINT BATCH 30370,6.6153,,,
19:03:54,30375,3.7167,-0.0500,5000,0.0956
,CHECKPOINT BATCH 30375,3.7167,,,
,CHECKPOINT BATCH 30380,4.2854,,,
,CHECKPOINT BATCH 30385,7.9067,,,
,CHECKPOINT BATCH 30390,3.3043,,,
19:03:56,30393,7.6440,-0.0500,5000,0.0955
,CHECKPOINT BATCH 30395,7.7995,,,
,CHECKPOINT BATCH 30400,5.8493,,,
,CHECKPOINT BATCH 30405,4.1486,,,
,CHECKPOINT BATCH 30410,6.4322,,,
19:03:58,30411,2.2682,-0.0500,5000,0.0954
,CHECKPOINT BATCH 30415,4.3500,,,
,CHECKPOINT BATCH 30420,20.2929,,,
,CHECKPOINT BATCH 30425,10.3300,,,
19:04:00,30429,5.8325,-0.0500,5000,0.0953
,CHECKPOINT BATCH 30430,7.7907,,,
,CHECKPOINT BATCH 30435,5.8194,,,
,CHECKPOINT BATCH 30440,9.6468,,,
,CHECKPOINT BATCH 30445,5.3866,,,
19:04:02,30447,7.2698,-0.0500,5000,0.0952
,CHECKPOINT BATCH 30450,19.2602,,,
,CHECKPOINT BATCH 30455,3.9928,,,
,CHECKPOINT BATCH 30460,3.3282,,,
19:04:04,30465,4.5221,-0.0500,5000,0.0951
,CHECKPOINT BATCH 30465,4.5221,,,
,CHECKPOINT BATCH 30470,2.8726,,,
,CHECKPOINT BATCH 30475,4.9336,,,
,CHECKPOINT BATCH 30480,6.1249,,,
19:04:06,30483,2.4378,-0.0500,5000,0.0951
,CHECKPOINT BATCH 30485,4.2383,,,
,CHECKPOINT BATCH 30490,3.9134,,,
,CHECKPOINT BATCH 30495,4.7627,,,
,CHECKPOINT BATCH 30500,4.6029,,,
19:04:08,30501,22.9449,-0.0500,5000,0.0950
,CHECKPOINT BATCH 30505,5.1456,,,
,CHECKPOINT BATCH 30510,2.8332,,,
,CHECKPOINT BATCH 30515,8.0535,,,
19:04:10,30519,6.5068,-0.0500,5000,0.0949
,CHECKPOINT BATCH 30520,3.6857,,,
,CHECKPOINT BATCH 30525,3.6173,,,
,CHECKPOINT BATCH 30530,2.2092,,,
,CHECKPOINT BATCH 30535,6.0316,,,
19:04:12,30537,5.0619,-0.0500,5000,0.0948
,CHECKPOINT BATCH 30540,3.1532,,,
,CHECKPOINT BATCH 30545,8.7740,,,
,CHECKPOINT BATCH 30550,8.1236,,,
,CHECKPOINT BATCH 30555,8.3398,,,
19:04:15,30556,4.0136,-0.0500,5000,0.0947
,CHECKPOINT BATCH 30560,7.7617,,,
,CHECKPOINT BATCH 30565,3.6900,,,
,CHECKPOINT BATCH 30570,5.1288,,,
19:04:17,30574,10.5328,-0.0500,5000,0.0947
,CHECKPOINT BATCH 30575,3.6808,,,
,CHECKPOINT BATCH 30580,2.2150,,,
,CHECKPOINT BATCH 30585,4.9481,,,
,CHECKPOINT BATCH 30590,2.8585,,,
19:04:19,30592,10.0576,-0.0500,5000,0.0946
,CHECKPOINT BATCH 30595,5.5311,,,
,CHECKPOINT BATCH 30600,8.9085,,,
,CHECKPOINT BATCH 30605,9.1788,,,
19:04:21,30610,4.7971,-0.0500,5000,0.0945
,CHECKPOINT BATCH 30610,4.7971,,,
,CHECKPOINT BATCH 30615,4.7627,,,
,CHECKPOINT BATCH 30620,3.3128,,,
,CHECKPOINT BATCH 30625,4.4898,,,
19:04:23,30628,3.8335,-0.0500,5000,0.0944
,CHECKPOINT BATCH 30630,13.4397,,,
,CHECKPOINT BATCH 30635,7.8539,,,
,CHECKPOINT BATCH 30640,2.4351,,,
,CHECKPOINT BATCH 30645,2.3071,,,
19:04:25,30646,4.0421,-0.0500,5000,0.0943
,CHECKPOINT BATCH 30650,2.3526,,,
,CHECKPOINT BATCH 30655,4.7016,,,
,CHECKPOINT BATCH 30660,1.7159,,,
19:04:27,30664,5.3130,-0.0500,5000,0.0943
,CHECKPOINT BATCH 30665,6.0645,,,
,CHECKPOINT BATCH 30670,2.9973,,,
,CHECKPOINT BATCH 30675,2.7132,,,
,CHECKPOINT BATCH 30680,7.4973,,,
19:04:29,30682,4.5802,-0.0500,5000,0.0942
,CHECKPOINT BATCH 30685,5.2533,,,
,CHECKPOINT BATCH 30690,5.5646,,,
,CHECKPOINT BATCH 30695,2.8494,,,
19:04:31,30700,2.9967,-0.0500,5000,0.0941
,CHECKPOINT BATCH 30700,2.9967,,,
,CHECKPOINT BATCH 30705,4.0219,,,
,CHECKPOINT BATCH 30710,4.7000,,,
,CHECKPOINT BATCH 30715,4.5230,,,
19:04:33,30718,2.3479,-0.0500,5000,0.0940
,CHECKPOINT BATCH 30720,6.1195,,,
,CHECKPOINT BATCH 30725,4.4308,,,
,CHECKPOINT BATCH 30730,2.1786,,,
,CHECKPOINT BATCH 30735,4.5428,,,
19:04:35,30736,3.8595,-0.0500,5000,0.0939
,CHECKPOINT BATCH 30740,11.2622,,,
,CHECKPOINT BATCH 30745,3.0056,,,
,CHECKPOINT BATCH 30750,5.0817,,,
19:04:37,30754,4.2814,-0.0500,5000,0.0939
,CHECKPOINT BATCH 30755,4.2203,,,
,CHECKPOINT BATCH 30760,1.4559,,,
,CHECKPOINT BATCH 30765,4.4760,,,
,CHECKPOINT BATCH 30770,1.4106,,,
19:04:39,30772,8.2628,-0.0500,5000,0.0938
,CHECKPOINT BATCH 30775,5.5560,,,
,CHECKPOINT BATCH 30780,6.4156,,,
,CHECKPOINT BATCH 30785,10.0830,,,
19:04:41,30790,2.6239,-0.0500,5000,0.0937
,CHECKPOINT BATCH 30790,2.6239,,,
,CHECKPOINT BATCH 30795,1.7075,,,
,CHECKPOINT BATCH 30800,3.4574,,,
,CHECKPOINT BATCH 30805,5.0842,,,
19:04:43,30808,4.9664,-0.0500,5000,0.0936
,CHECKPOINT BATCH 30810,4.9443,,,
,CHECKPOINT BATCH 30815,1.8433,,,
,CHECKPOINT BATCH 30820,5.0707,,,
,CHECKPOINT BATCH 30825,4.5584,,,
19:04:45,30826,2.3190,-0.0500,5000,0.0935
,CHECKPOINT BATCH 30830,4.5058,,,
,CHECKPOINT BATCH 30835,3.3164,,,
,CHECKPOINT BATCH 30840,4.3590,,,
19:04:47,30844,4.0826,-0.0500,5000,0.0935
,CHECKPOINT BATCH 30845,3.0134,,,
,CHECKPOINT BATCH 30850,10.7851,,,
,CHECKPOINT BATCH 30855,8.1739,,,
,CHECKPOINT BATCH 30860,5.6192,,,
19:04:49,30862,2.4970,-0.0500,5000,0.0934
,CHECKPOINT BATCH 30865,2.0092,,,
,CHECKPOINT BATCH 30870,5.1644,,,
,CHECKPOINT BATCH 30875,7.2641,,,
19:04:51,30880,8.1297,-0.0500,5000,0.0933
,CHECKPOINT BATCH 30880,8.1297,,,
,CHECKPOINT BATCH 30885,4.4183,,,
,CHECKPOINT BATCH 30890,2.4066,,,
,CHECKPOINT BATCH 30895,4.6517,,,
19:04:53,30898,1.7607,-0.0500,5000,0.0932
,CHECKPOINT BATCH 30900,1.3292,,,
,CHECKPOINT BATCH 30905,4.0694,,,
,CHECKPOINT BATCH 30910,4.4571,,,
,CHECKPOINT BATCH 30915,2.4327,,,
19:04:55,30916,12.4989,-0.0500,5000,0.0932
,CHECKPOINT BATCH 30920,2.0698,,,
,CHECKPOINT BATCH 30925,4.0897,,,
,CHECKPOINT BATCH 30930,2.6314,,,
19:04:57,30934,2.2015,-0.0500,5000,0.0931
,CHECKPOINT BATCH 30935,8.6303,,,
,CHECKPOINT BATCH 30940,3.6081,,,
,CHECKPOINT BATCH 30945,4.5058,,,
,CHECKPOINT BATCH 30950,6.2986,,,
19:05:00,30952,3.5665,-0.0500,5000,0.0930
,CHECKPOINT BATCH 30955,7.2482,,,
,CHECKPOINT BATCH 30960,5.6688,,,
,CHECKPOINT BATCH 30965,8.7323,,,
19:05:02,30970,3.6178,-0.0500,5000,0.0929
,CHECKPOINT BATCH 30970,3.6178,,,
,CHECKPOINT BATCH 30975,1.8577,,,
,CHECKPOINT BATCH 30980,2.3288,,,
,CHECKPOINT BATCH 30985,3.1329,,,
19:05:04,30989,3.8053,-0.0500,5000,0.0928
,CHECKPOINT BATCH 30990,2.3937,,,
,CHECKPOINT BATCH 30995,3.6332,,,
,CHECKPOINT BATCH 31000,2.2621,,,
,CHECKPOINT BATCH 31005,6.7565,,,
19:05:06,31007,3.4827,-0.0500,5000,0.0928
,CHECKPOINT BATCH 31010,3.5012,,,
,CHECKPOINT BATCH 31015,6.0869,,,
,CHECKPOINT BATCH 31020,6.9451,,,
19:05:08,31025,1.2234,-0.0500,5000,0.0927
,CHECKPOINT BATCH 31025,1.2234,,,
,CHECKPOINT BATCH 31030,7.4941,,,
,CHECKPOINT BATCH 31035,8.1454,,,
,CHECKPOINT BATCH 31040,7.7111,,,
19:05:10,31043,2.7204,-0.0500,5000,0.0926
,CHECKPOINT BATCH 31045,4.6213,,,
,CHECKPOINT BATCH 31050,3.6442,,,
,CHECKPOINT BATCH 31055,6.0076,,,
,CHECKPOINT BATCH 31060,2.9875,,,
19:05:12,31061,4.2156,-0.0500,5000,0.0925
,CHECKPOINT BATCH 31065,5.7821,,,
,CHECKPOINT BATCH 31070,3.4124,,,
,CHECKPOINT BATCH 31075,2.9734,,,
19:05:14,31079,1.5566,-0.0500,5000,0.0925
,CHECKPOINT BATCH 31080,1.8959,,,
,CHECKPOINT BATCH 31085,4.2593,,,
,CHECKPOINT BATCH 31090,6.6156,,,
,CHECKPOINT BATCH 31095,1.0441,,,
19:05:16,31097,2.3752,-0.0500,5000,0.0924
,CHECKPOINT BATCH 31100,4.2242,,,
,CHECKPOINT BATCH 31105,5.2162,,,
,CHECKPOINT BATCH 31110,2.0217,,,
19:05:18,31115,3.2412,-0.0500,5000,0.0923
,CHECKPOINT BATCH 31115,3.2412,,,
,CHECKPOINT BATCH 31120,2.2780,,,
,CHECKPOINT BATCH 31125,8.0822,,,
,CHECKPOINT BATCH 31130,1.2786,,,
19:05:20,31133,1.5881,-0.0500,5000,0.0922
,CHECKPOINT BATCH 31135,4.0221,,,
,CHECKPOINT BATCH 31140,4.3207,,,
,CHECKPOINT BATCH 31145,5.9721,,,
,CHECKPOINT BATCH 31150,3.5539,,,
19:05:22,31151,5.9995,-0.0500,5000,0.0922
,CHECKPOINT BATCH 31155,9.1849,,,
,CHECKPOINT BATCH 31160,2.3145,,,
,CHECKPOINT BATCH 31165,1.4375,,,
19:05:24,31169,4.1996,-0.0500,5000,0.0921
,CHECKPOINT BATCH 31170,4.0995,,,
,CHECKPOINT BATCH 31175,9.4711,,,
,CHECKPOINT BATCH 31180,4.1617,,,
,CHECKPOINT BATCH 31185,2.9329,,,
19:05:26,31187,2.1517,-0.0500,5000,0.0920
,CHECKPOINT BATCH 31190,7.7945,,,
,CHECKPOINT BATCH 31195,8.3070,,,
,CHECKPOINT BATCH 31200,3.1243,,,
19:05:28,31205,1.8941,-0.0500,5000,0.0919
,CHECKPOINT BATCH 31205,1.8941,,,
,CHECKPOINT BATCH 31210,4.5682,,,
,CHECKPOINT BATCH 31215,2.5432,,,
,CHECKPOINT BATCH 31220,9.5965,,,
19:05:30,31223,7.2774,-0.0500,5000,0.0919
,CHECKPOINT BATCH 31225,2.9879,,,
,CHECKPOINT BATCH 31230,8.7296,,,
,CHECKPOINT BATCH 31235,3.3604,,,
,CHECKPOINT BATCH 31240,1.4189,,,
19:05:32,31241,4.2685,-0.0500,5000,0.0918
,CHECKPOINT BATCH 31245,2.5810,,,
,CHECKPOINT BATCH 31250,3.6465,,,
,CHECKPOINT BATCH 31255,6.3433,,,
19:05:34,31259,3.7433,-0.0500,5000,0.0917
,CHECKPOINT BATCH 31260,2.4498,,,
,CHECKPOINT BATCH 31265,6.5621,,,
,CHECKPOINT BATCH 31270,2.1110,,,
,CHECKPOINT BATCH 31275,3.4770,,,
19:05:36,31277,2.3223,-0.0500,5000,0.0916
,CHECKPOINT BATCH 31280,2.0882,,,
,CHECKPOINT BATCH 31285,2.7280,,,
,CHECKPOINT BATCH 31290,1.0898,,,
19:05:38,31295,7.2582,-0.0500,5000,0.0916
,CHECKPOINT BATCH 31295,7.2582,,,
,CHECKPOINT BATCH 31300,3.6944,,,
,CHECKPOINT BATCH 31305,2.2890,,,
,CHECKPOINT BATCH 31310,5.0604,,,
